시도,시군구,연령군,환자수
전북,전주완산구,20~29세,0
전북,전주완산구,30~39세,0
전북,전주완산구,40~49세,0
전북,전주완산구,50~59세,10
전북,전주완산구,60~69세,0
전북,전주완산구,70~79세,0
전북,전주완산구,80~89세,0
전북,전주완산구,90~99세,0
전북,전주완산구,100세 이상,0
전북,전주덕진구,0~9세,0
전북,전주덕진구,10~19세,30
전북,전주덕진구,20~29세,0
전북,전주덕진구,30~39세,0
전북,전주덕진구,40~49세,0
전북,전주덕진구,50~59세,0
전북,전주덕진구,60~69세,0
전북,전주덕진구,70~79세,0
전북,전주덕진구,80~89세,0
전북,전주덕진구,90~99세,0
전북,전주덕진구,100세 이상,0
전북,전주덕진구,0~9세,0
전북,전주덕진구,10~19세,16
전북,전주덕진구,20~29세,0
전북,전주덕진구,30~39세,0
전북,전주덕진구,40~49세,17
전북,전주덕진구,50~59세,0
전북,전주덕진구,60~69세,0
전북,전주덕진구,70~79세,0
전북,전주덕진구,80~89세,0
전북,전주덕진구,90~99세,0
전북,전주덕진구,100세 이상,0
전북,정읍시,0~9세,0
전북,정읍시,10~19세,0
전북,정읍시,20~29세,0
전북,정읍시,30~39세,0
전북,정읍시,40~49세,0
전북,정읍시,50~59세,0
전북,정읍시,60~69세,0
전북,정읍시,70~79세,0
전북,정읍시,80~89세,0
전북,정읍시,90~99세,0
전북,정읍시,100세 이상,0
전북,정읍시,0~9세,0
전북,정읍시,10~19세,0
전북,정읍시,20~29세,0
전북,정읍시,30~39세,0
전북,정읍시,40~49세,0
전북,정읍시,50~59세,0
전북,정읍시,60~69세,0
전북,정읍시,70~79세,0
전북,정읍시,80~89세,0
전북,정읍시,90~99세,0
전북,정읍시,100세 이상,0
전북,김제시,0~9세,0
전북,김제시,10~19세,0
전북,김제시,20~29세,0
전북,김제시,30~39세,0
전북,김제시,40~49세,0
전북,김제시,50~59세,0
전북,김제시,60~69세,0
전북,김제시,70~79세,0
전북,김제시,80~89세,0
전북,김제시,90~99세,0
전북,김제시,100세 이상,0
전북,김제시,0~9세,0
전북,김제시,10~19세,0
전북,김제시,20~29세,0
전북,김제시,30~39세,0
전북,김제시,40~49세,0
전북,김제시,50~59세,0
전북,김제시,60~69세,0
전북,김제시,70~79세,0
전북,김제시,80~89세,0
전북,김제시,90~99세,0
전북,김제시,100세 이상,0
전남,강진군,0~9세,0
전남,강진군,10~19세,0
전남,강진군,20~29세,0
전남,강진군,30~39세,0
전남,강진군,40~49세,0
전남,강진군,50~59세,0
전남,강진군,60~69세,0
전남,강진군,70~79세,0
전남,강진군,80~89세,0
전남,강진군,90~99세,0
전남,강진군,100세 이상,0
전남,강진군,0~9세,0
전남,강진군,10~19세,0
전남,강진군,20~29세,0
전남,강진군,30~39세,0
전남,강진군,40~49세,0
전남,강진군,50~59세,0
전남,강진군,60~69세,0
전남,강진군,70~79세,0
전남,강진군,80~89세,0
전남,강진군,90~99세,0
전남,강진군,100세 이상,0
전남,고흥군,0~9세,0
전남,고흥군,10~19세,0
전남,고흥군,20~29세,0
전남,고흥군,30~39세,0
전남,고흥군,40~49세,0
전남,고흥군,50~59세,0
전남,고흥군,60~69세,0
전남,고흥군,70~79세,0
전남,고흥군,80~89세,0
전남,고흥군,90~99세,0
전남,고흥군,100세 이상,0
전남,고흥군,0~9세,0
전남,고흥군,10~19세,0
전남,고흥군,20~29세,0
전남,고흥군,30~39세,0
전남,고흥군,40~49세,0
전남,고흥군,50~59세,0
전남,고흥군,60~69세,0
전남,고흥군,70~79세,0
전남,고흥군,80~89세,0
전남,고흥군,90~99세,0
전남,고흥군,100세 이상,0
전남,곡성군,0~9세,0
전남,곡성군,10~19세,0
전남,곡성군,20~29세,0
전남,곡성군,30~39세,0
전남,곡성군,40~49세,0
전남,곡성군,50~59세,0
전남,곡성군,60~69세,0
전남,곡성군,70~79세,0
전남,곡성군,80~89세,0
전남,곡성군,90~99세,0
전남,곡성군,100세 이상,0
전남,곡성군,0~9세,0
전남,곡성군,10~19세,0
전남,곡성군,20~29세,0
전남,곡성군,30~39세,0
전남,곡성군,40~49세,0
전남,곡성군,50~59세,0
전남,곡성군,60~69세,0
전남,곡성군,70~79세,0
전남,곡성군,80~89세,0
전남,곡성군,90~99세,0
전남,곡성군,100세 이상,0
전남,구례군,0~9세,0
전남,구례군,10~19세,0
전남,구례군,20~29세,0
전남,구례군,30~39세,0
전남,구례군,40~49세,0
전남,구례군,50~59세,0
전남,구례군,60~69세,0
전남,구례군,70~79세,0
전남,구례군,80~89세,0
전남,구례군,90~99세,0
전남,구례군,100세 이상,0
전남,구례군,0~9세,0
전남,구례군,10~19세,0
전남,구례군,20~29세,0
전남,구례군,30~39세,0
전남,구례군,40~49세,0
전남,구례군,50~59세,0
전남,구례군,60~69세,0
전남,구례군,70~79세,0
전남,구례군,80~89세,0
전남,구례군,90~99세,0
전남,구례군,100세 이상,0
전남,담양군,0~9세,0
전남,담양군,10~19세,0
전남,담양군,20~29세,0
전남,담양군,30~39세,0
전남,담양군,40~49세,0
전남,담양군,50~59세,0
전남,담양군,60~69세,0
전남,담양군,70~79세,0
전남,담양군,80~89세,0
전남,담양군,90~99세,0
전남,담양군,100세 이상,0
전남,담양군,0~9세,0
전남,담양군,10~19세,0
전남,담양군,20~29세,0
전남,담양군,30~39세,0
전남,담양군,40~49세,0
전남,담양군,50~59세,0
전남,담양군,60~69세,0
전남,담양군,70~79세,0
전남,담양군,80~89세,0
전남,담양군,90~99세,0
전남,담양군,100세 이상,0
전남,무안군,0~9세,0
전남,무안군,10~19세,0
전남,무안군,20~29세,0
전남,무안군,30~39세,0
전남,무안군,40~49세,0
전남,무안군,50~59세,0
전남,무안군,60~69세,0
전남,무안군,70~79세,0
전남,무안군,80~89세,0
전남,무안군,90~99세,0
전남,무안군,100세 이상,0
전남,무안군,0~9세,0
전남,무안군,10~19세,0
전남,무안군,20~29세,0
전남,무안군,30~39세,0
전남,무안군,40~49세,0
전남,무안군,50~59세,0
전남,무안군,60~69세,0
전남,무안군,70~79세,0
전남,무안군,80~89세,0
전남,무안군,90~99세,0
전남,무안군,100세 이상,0
전남,보성군,0~9세,0
전남,보성군,10~19세,0
전남,보성군,20~29세,0
전남,보성군,30~39세,0
전남,보성군,40~49세,0
전남,보성군,50~59세,0
전남,보성군,60~69세,0
전남,보성군,70~79세,0
전남,보성군,80~89세,0
전남,보성군,90~99세,0
전남,보성군,100세 이상,0
전남,보성군,0~9세,0
전남,보성군,10~19세,0
전남,보성군,20~29세,0
전남,보성군,30~39세,0
전남,보성군,40~49세,0
전남,보성군,50~59세,0
전남,보성군,60~69세,0
전남,보성군,70~79세,0
전남,보성군,80~89세,0
전남,보성군,90~99세,0
전남,보성군,100세 이상,0
전남,신안군,0~9세,0
전남,신안군,10~19세,0
전남,신안군,20~29세,0
전남,신안군,30~39세,0
전남,신안군,40~49세,0
전남,신안군,50~59세,0
전남,신안군,60~69세,0
전남,신안군,70~79세,0
전남,신안군,80~89세,0
전남,신안군,90~99세,0
전남,신안군,100세 이상,0
전남,신안군,0~9세,0
전남,신안군,10~19세,0
전남,신안군,20~29세,0
전남,신안군,30~39세,0
전남,신안군,40~49세,0
전남,신안군,50~59세,0
전남,신안군,60~69세,0
전남,신안군,70~79세,0
전남,신안군,80~89세,0
전남,신안군,90~99세,0
전남,신안군,100세 이상,0
전남,영광군,0~9세,0
전남,영광군,10~19세,0
전남,영광군,20~29세,0
전남,영광군,30~39세,0
전남,영광군,40~49세,0
전남,영광군,50~59세,0
전남,영광군,60~69세,0
전남,영광군,70~79세,0
전남,영광군,80~89세,0
전남,영광군,90~99세,0
전남,영광군,100세 이상,0
전남,영광군,0~9세,0
전남,영광군,10~19세,0
전남,영광군,20~29세,0
전남,영광군,30~39세,0
전남,영광군,40~49세,0
전남,영광군,50~59세,0
전남,영광군,60~69세,0
전남,영광군,70~79세,0
전남,영광군,80~89세,0
전남,영광군,90~99세,0
전남,영광군,100세 이상,0
전남,영암군,0~9세,0
전남,영암군,10~19세,0
전남,영암군,20~29세,0
전남,영암군,30~39세,0
전남,영암군,40~49세,0
전남,영암군,50~59세,0
전남,영암군,60~69세,0
전남,영암군,70~79세,0
전남,영암군,80~89세,0
전남,영암군,90~99세,0
전남,영암군,100세 이상,0
전남,영암군,0~9세,0
전남,영암군,10~19세,0
전남,영암군,20~29세,0
전남,영암군,30~39세,0
전남,영암군,40~49세,0
전남,영암군,50~59세,0
전남,영암군,60~69세,0
전남,영암군,70~79세,0
전남,영암군,80~89세,0
전남,영암군,90~99세,0
전남,영암군,100세 이상,0
전남,완도군,0~9세,0
전남,완도군,10~19세,10
전남,완도군,20~29세,0
전남,완도군,30~39세,0
전남,완도군,40~49세,0
전남,완도군,50~59세,0
전남,완도군,60~69세,0
전남,완도군,70~79세,0
전남,완도군,80~89세,0
전남,완도군,90~99세,0
전남,완도군,100세 이상,0
전남,완도군,0~9세,0
전남,완도군,10~19세,0
전남,완도군,20~29세,0
전남,완도군,30~39세,0
전남,완도군,40~49세,0
전남,완도군,50~59세,0
전남,완도군,60~69세,0
전남,완도군,70~79세,0
전남,완도군,80~89세,0
전남,완도군,90~99세,0
전남,완도군,100세 이상,0
전남,장성군,0~9세,0
전남,장성군,10~19세,0
전남,장성군,20~29세,0
전남,장성군,30~39세,0
전남,장성군,40~49세,0
전남,장성군,50~59세,0
전남,장성군,60~69세,0
전남,장성군,70~79세,0
전남,장성군,80~89세,0
전남,장성군,90~99세,0
전남,장성군,100세 이상,0
전남,장성군,0~9세,0
전남,장성군,10~19세,0
전남,장성군,20~29세,0
전남,장성군,30~39세,0
전남,장성군,40~49세,0
전남,장성군,50~59세,0
전남,장성군,60~69세,0
전남,장성군,70~79세,0
전남,장성군,80~89세,0
전남,장성군,90~99세,0
전남,장성군,100세 이상,0
전남,장흥군,0~9세,0
전남,장흥군,10~19세,0
전남,장흥군,20~29세,0
전남,장흥군,30~39세,0
전남,장흥군,40~49세,0
전남,장흥군,50~59세,0
전남,장흥군,60~69세,0
전남,장흥군,70~79세,0
전남,장흥군,80~89세,0
전남,장흥군,90~99세,0
전남,장흥군,100세 이상,0
전남,장흥군,0~9세,0
전남,장흥군,10~19세,0
전남,장흥군,20~29세,0
전남,장흥군,30~39세,0
전남,장흥군,40~49세,0
전남,장흥군,50~59세,0
전남,장흥군,60~69세,0
전남,장흥군,70~79세,0
전남,장흥군,80~89세,0
전남,장흥군,90~99세,0
전남,장흥군,100세 이상,0
전남,진도군,0~9세,0
전남,진도군,10~19세,0
전남,진도군,20~29세,0
전남,진도군,30~39세,0
전남,진도군,40~49세,0
전남,진도군,50~59세,0
전남,진도군,60~69세,0
전남,진도군,70~79세,0
전남,진도군,80~89세,0
전남,진도군,90~99세,0
전남,진도군,100세 이상,0
전남,진도군,0~9세,0
전남,진도군,10~19세,0
전남,진도군,20~29세,0
전남,진도군,30~39세,0
전남,진도군,40~49세,14
전남,진도군,50~59세,0
전남,진도군,60~69세,0
전남,진도군,70~79세,0
전남,진도군,80~89세,0
전남,진도군,90~99세,0
전남,진도군,100세 이상,0
전남,함평군,0~9세,0
전남,함평군,10~19세,0
전남,함평군,20~29세,0
전남,함평군,30~39세,0
전남,함평군,40~49세,0
전남,함평군,50~59세,0
전남,함평군,60~69세,0
전남,함평군,70~79세,0
전남,함평군,80~89세,0
전남,함평군,90~99세,0
전남,함평군,100세 이상,0
전남,함평군,0~9세,0
전남,함평군,10~19세,0
전남,함평군,20~29세,0
전남,함평군,30~39세,0
전남,함평군,40~49세,0
전남,함평군,50~59세,0
전남,함평군,60~69세,0
전남,함평군,70~79세,0
전남,함평군,80~89세,0
전남,함평군,90~99세,0
전남,함평군,100세 이상,0
전남,해남군,0~9세,0
전남,해남군,10~19세,0
전남,해남군,20~29세,0
전남,해남군,30~39세,0
전남,해남군,40~49세,0
전남,해남군,50~59세,0
전남,해남군,60~69세,0
전남,해남군,70~79세,0
전남,해남군,80~89세,0
전남,해남군,90~99세,0
전남,해남군,100세 이상,0
전남,해남군,0~9세,0
전남,해남군,10~19세,0
전남,해남군,20~29세,0
전남,해남군,30~39세,0
전남,해남군,40~49세,0
전남,해남군,50~59세,0
전남,해남군,60~69세,0
전남,해남군,70~79세,0
전남,해남군,80~89세,0
전남,해남군,90~99세,0
전남,해남군,100세 이상,0
전남,화순군,0~9세,0
전남,화순군,10~19세,0
전남,화순군,20~29세,0
전남,화순군,30~39세,0
전남,화순군,40~49세,0
전남,화순군,50~59세,0
전남,화순군,60~69세,0
전남,화순군,70~79세,0
전남,화순군,80~89세,0
전남,화순군,90~99세,0
전남,화순군,100세 이상,0
전남,화순군,0~9세,0
전남,화순군,10~19세,0
전남,화순군,20~29세,0
전남,화순군,30~39세,0
전남,화순군,40~49세,0
전남,화순군,50~59세,0
전남,화순군,60~69세,0
전남,화순군,70~79세,0
전남,화순군,80~89세,0
전남,화순군,90~99세,0
전남,화순군,100세 이상,0
전남,나주시,0~9세,0
전남,나주시,10~19세,0
전남,나주시,20~29세,0
전남,나주시,30~39세,0
전남,나주시,40~49세,0
전남,나주시,50~59세,0
전남,나주시,60~69세,0
전남,나주시,70~79세,0
전남,나주시,80~89세,0
전남,나주시,90~99세,0
전남,나주시,100세 이상,0
전남,나주시,0~9세,0
전남,나주시,10~19세,0
전남,나주시,20~29세,0
전남,나주시,30~39세,17
전남,나주시,40~49세,22
전남,나주시,50~59세,0
전남,나주시,60~69세,0
전남,나주시,70~79세,0
전남,나주시,80~89세,0
전남,나주시,90~99세,0
전남,나주시,100세 이상,0
전남,목포시,0~9세,0
전남,목포시,10~19세,39
전남,목포시,20~29세,0
전남,목포시,30~39세,0
전남,목포시,40~49세,0
전남,목포시,50~59세,0
전남,목포시,60~69세,0
전남,목포시,70~79세,0
전남,목포시,80~89세,0
전남,목포시,90~99세,0
전남,목포시,100세 이상,0
전남,목포시,0~9세,0
전남,목포시,10~19세,24
전남,목포시,20~29세,0
전남,목포시,30~39세,16
전남,목포시,40~49세,17
전남,목포시,50~59세,17
전남,목포시,60~69세,0
전남,목포시,70~79세,0
전남,목포시,80~89세,0
전남,목포시,90~99세,0
전남,목포시,100세 이상,0
전남,순천시,0~9세,0
전남,순천시,10~19세,0
전남,순천시,20~29세,0
전남,순천시,30~39세,0
전남,순천시,40~49세,0
전남,순천시,50~59세,0
전남,순천시,60~69세,0
전남,순천시,70~79세,0
전남,순천시,80~89세,0
전남,순천시,90~99세,0
전남,순천시,100세 이상,0
전남,순천시,0~9세,0
전남,순천시,10~19세,0
전남,순천시,20~29세,0
전남,순천시,30~39세,0
전남,순천시,40~49세,0
전남,순천시,50~59세,0
전남,순천시,60~69세,0
전남,순천시,70~79세,0
전남,순천시,80~89세,0
전남,순천시,90~99세,0
전남,순천시,100세 이상,0
전남,여수시,0~9세,0
전남,여수시,10~19세,12
전남,여수시,20~29세,0
전남,여수시,30~39세,0
전남,여수시,40~49세,0
전남,여수시,50~59세,0
전남,여수시,60~69세,0
전남,여수시,70~79세,0
전남,여수시,80~89세,0
전남,여수시,90~99세,0
전남,여수시,100세 이상,0
전남,여수시,0~9세,0
전남,여수시,10~19세,0
전남,여수시,20~29세,0
전남,여수시,30~39세,0
전남,여수시,40~49세,10
전남,여수시,50~59세,14
전남,여수시,60~69세,0
전남,여수시,70~79세,0
전남,여수시,80~89세,0
전남,여수시,90~99세,0
전남,여수시,100세 이상,0
전남,광양시,0~9세,0
전남,광양시,10~19세,0
전남,광양시,20~29세,0
전남,광양시,30~39세,0
전남,광양시,40~49세,0
전남,광양시,50~59세,0
전남,광양시,60~69세,0
전남,광양시,70~79세,0
전남,광양시,80~89세,0
전남,광양시,90~99세,0
전남,광양시,100세 이상,0
전남,광양시,0~9세,0
전남,광양시,10~19세,0
전남,광양시,20~29세,0
전남,광양시,30~39세,0
전남,광양시,40~49세,0
전남,광양시,50~59세,0
전남,광양시,60~69세,0
전남,광양시,70~79세,0
전남,광양시,80~89세,0
전남,광양시,90~99세,0
전남,광양시,100세 이상,0
경북,고령군,0~9세,0
경북,고령군,10~19세,0
경북,고령군,20~29세,0
경북,고령군,30~39세,0
경북,고령군,40~49세,0
경북,고령군,50~59세,0
경북,고령군,60~69세,0
경북,고령군,70~79세,0
경북,고령군,80~89세,0
경북,고령군,90~99세,0
경북,고령군,100세 이상,0
경북,고령군,0~9세,0
경북,고령군,10~19세,0
경북,고령군,20~29세,0
경북,고령군,30~39세,0
경북,고령군,40~49세,0
경북,고령군,50~59세,0
경북,고령군,60~69세,0
경북,고령군,70~79세,0
경북,고령군,80~89세,0
경북,고령군,90~99세,0
경북,고령군,100세 이상,0
경북,군위군,0~9세,0
경북,군위군,10~19세,0
경북,군위군,20~29세,0
경북,군위군,30~39세,0
경북,군위군,40~49세,0
경북,군위군,50~59세,0
경북,군위군,60~69세,0
경북,군위군,70~79세,0
경북,군위군,80~89세,0
경북,군위군,90~99세,0
경북,군위군,100세 이상,0
경북,군위군,0~9세,0
경북,군위군,10~19세,0
경북,군위군,20~29세,0
경북,군위군,30~39세,0
경북,군위군,40~49세,0
경북,군위군,50~59세,0
경북,군위군,60~69세,0
경북,군위군,70~79세,0
경북,군위군,80~89세,0
경북,군위군,90~99세,0
경북,군위군,100세 이상,0
경북,봉화군,0~9세,0
경북,봉화군,10~19세,0
경북,봉화군,20~29세,0
경북,봉화군,30~39세,0
경북,봉화군,40~49세,0
경북,봉화군,50~59세,0
경북,봉화군,60~69세,0
경북,봉화군,70~79세,0
경북,봉화군,80~89세,0
경북,봉화군,90~99세,0
경북,봉화군,100세 이상,0
경북,봉화군,0~9세,0
경북,봉화군,10~19세,0
경북,봉화군,20~29세,0
경북,봉화군,30~39세,0
경북,봉화군,40~49세,0
경북,봉화군,50~59세,0
경북,봉화군,60~69세,0
경북,봉화군,70~79세,0
경북,봉화군,80~89세,0
경북,봉화군,90~99세,0
경북,봉화군,100세 이상,0
경북,성주군,0~9세,0
경북,성주군,10~19세,0
경북,성주군,20~29세,0
경북,성주군,30~39세,0
경북,성주군,40~49세,0
경북,성주군,50~59세,0
경북,성주군,60~69세,0
경북,성주군,70~79세,0
경북,성주군,80~89세,0
경북,성주군,90~99세,0
경북,성주군,100세 이상,0
경북,성주군,0~9세,0
경북,성주군,10~19세,0
경북,성주군,20~29세,0
경북,성주군,30~39세,0
경북,성주군,40~49세,0
경북,성주군,50~59세,0
경북,성주군,60~69세,0
경북,성주군,70~79세,0
경북,성주군,80~89세,0
경북,성주군,90~99세,0
경북,성주군,100세 이상,0
경북,영덕군,0~9세,0
경북,영덕군,10~19세,0
경북,영덕군,20~29세,0
경북,영덕군,30~39세,0
경북,영덕군,40~49세,0
경북,영덕군,50~59세,0
경북,영덕군,60~69세,0
경북,영덕군,70~79세,0
경북,영덕군,80~89세,0
경북,영덕군,90~99세,0
경북,영덕군,100세 이상,0
경북,영덕군,0~9세,0
경북,영덕군,10~19세,0
경북,영덕군,20~29세,0
경북,영덕군,30~39세,0
경북,영덕군,40~49세,0
경북,영덕군,50~59세,0
경북,영덕군,60~69세,0
경북,영덕군,70~79세,0
경북,영덕군,80~89세,0
경북,영덕군,90~99세,0
경북,영덕군,100세 이상,0
경북,영양군,0~9세,0
경북,영양군,10~19세,0
경북,영양군,20~29세,0
경북,영양군,30~39세,0
경북,영양군,40~49세,0
경북,영양군,50~59세,0
경북,영양군,60~69세,0
경북,영양군,70~79세,0
경북,영양군,80~89세,0
경북,영양군,90~99세,0
경북,영양군,100세 이상,0
경북,영양군,0~9세,0
경북,영양군,10~19세,0
경북,영양군,20~29세,0
경북,영양군,30~39세,0
경북,영양군,40~49세,0
경북,영양군,50~59세,0
경북,영양군,60~69세,0
경북,영양군,70~79세,0
경북,영양군,80~89세,0
경북,영양군,90~99세,0
경북,영양군,100세 이상,0
경북,예천군,0~9세,0
경북,예천군,10~19세,0
경북,예천군,20~29세,0
경북,예천군,30~39세,0
경북,예천군,40~49세,0
경북,예천군,50~59세,0
경북,예천군,60~69세,0
경북,예천군,70~79세,0
경북,예천군,80~89세,0
경북,예천군,90~99세,0
경북,예천군,100세 이상,0
경북,예천군,0~9세,0
경북,예천군,10~19세,0
경북,예천군,20~29세,0
경북,예천군,30~39세,0
경북,예천군,40~49세,0
경북,예천군,50~59세,0
경북,예천군,60~69세,0
경북,예천군,70~79세,0
경북,예천군,80~89세,0
경북,예천군,90~99세,0
경북,예천군,100세 이상,0
경북,울릉군,0~9세,0
경북,울릉군,10~19세,0
경북,울릉군,20~29세,0
경북,울릉군,30~39세,0
경북,울릉군,40~49세,0
경북,울릉군,50~59세,0
경북,울릉군,60~69세,0
경북,울릉군,70~79세,0
경북,울릉군,80~89세,0
경북,울릉군,90~99세,0
경북,울릉군,100세 이상,0
경북,울릉군,0~9세,0
경북,울릉군,10~19세,0
경북,울릉군,20~29세,0
경북,울릉군,30~39세,0
경북,울릉군,40~49세,0
경북,울릉군,50~59세,0
경북,울릉군,60~69세,0
경북,울릉군,70~79세,0
경북,울릉군,80~89세,0
경북,울릉군,90~99세,0
경북,울릉군,100세 이상,0
경북,울진군,0~9세,0
경북,울진군,10~19세,0
경북,울진군,20~29세,0
경북,울진군,30~39세,0
경북,울진군,40~49세,0
경북,울진군,50~59세,0
경북,울진군,60~69세,0
경북,울진군,70~79세,0
경북,울진군,80~89세,0
경북,울진군,90~99세,0
경북,울진군,100세 이상,0
경북,울진군,0~9세,0
경북,울진군,10~19세,0
경북,울진군,20~29세,0
경북,울진군,30~39세,0
경북,울진군,40~49세,0
경북,울진군,50~59세,0
경북,울진군,60~69세,0
경북,울진군,70~79세,0
경북,울진군,80~89세,0
경북,울진군,90~99세,0
경북,울진군,100세 이상,0
경북,의성군,0~9세,0
경북,의성군,10~19세,0
경북,의성군,20~29세,0
경북,의성군,30~39세,0
경북,의성군,40~49세,0
경북,의성군,50~59세,0
경북,의성군,60~69세,0
경북,의성군,70~79세,0
경북,의성군,80~89세,0
경북,의성군,90~99세,0
경북,의성군,100세 이상,0
경북,의성군,0~9세,0
경북,의성군,10~19세,0
경북,의성군,20~29세,0
경북,의성군,30~39세,0
경북,의성군,40~49세,0
경북,의성군,50~59세,0
경북,의성군,60~69세,0
경북,의성군,70~79세,0
경북,의성군,80~89세,0
경북,의성군,90~99세,0
경북,의성군,100세 이상,0
경북,청도군,0~9세,0
경북,청도군,10~19세,0
경북,청도군,20~29세,0
경북,청도군,30~39세,0
경북,청도군,40~49세,0
경북,청도군,50~59세,0
경북,청도군,60~69세,0
경북,청도군,70~79세,0
경북,청도군,80~89세,0
경북,청도군,90~99세,0
경북,청도군,100세 이상,0
경북,청도군,0~9세,0
경북,청도군,10~19세,0
경북,청도군,20~29세,0
경북,청도군,30~39세,0
경북,청도군,40~49세,0
경북,청도군,50~59세,0
경북,청도군,60~69세,0
경북,청도군,70~79세,0
경북,청도군,80~89세,0
경북,청도군,90~99세,0
경북,청도군,100세 이상,0
경북,청송군,0~9세,0
경북,청송군,10~19세,0
경북,청송군,20~29세,0
경북,청송군,30~39세,0
경북,청송군,40~49세,0
경북,청송군,50~59세,0
경북,청송군,60~69세,0
경북,청송군,70~79세,0
경북,청송군,80~89세,0
경북,청송군,90~99세,0
경북,청송군,100세 이상,0
경북,청송군,0~9세,0
경북,청송군,10~19세,0
경북,청송군,20~29세,0
경북,청송군,30~39세,0
경북,청송군,40~49세,0
경북,청송군,50~59세,0
경북,청송군,60~69세,0
경북,청송군,70~79세,0
경북,청송군,80~89세,0
경북,청송군,90~99세,0
경북,청송군,100세 이상,0
경북,칠곡군,0~9세,0
경북,칠곡군,10~19세,0
경북,칠곡군,20~29세,0
경북,칠곡군,30~39세,0
경북,칠곡군,40~49세,0
