시도,시군구,연령군,환자수
경북,칠곡군,50~59세,0
경북,칠곡군,60~69세,0
경북,칠곡군,70~79세,0
경북,칠곡군,80~89세,0
경북,칠곡군,90~99세,0
경북,칠곡군,100세 이상,0
경북,칠곡군,0~9세,0
경북,칠곡군,10~19세,0
경북,칠곡군,20~29세,0
경북,칠곡군,30~39세,0
경북,칠곡군,40~49세,0
경북,칠곡군,50~59세,0
경북,칠곡군,60~69세,0
경북,칠곡군,70~79세,0
경북,칠곡군,80~89세,0
경북,칠곡군,90~99세,0
경북,칠곡군,100세 이상,0
경북,경주시,0~9세,0
경북,경주시,10~19세,0
경북,경주시,20~29세,0
경북,경주시,30~39세,0
경북,경주시,40~49세,0
경북,경주시,50~59세,0
경북,경주시,60~69세,0
경북,경주시,70~79세,0
경북,경주시,80~89세,0
경북,경주시,90~99세,0
경북,경주시,100세 이상,0
경북,경주시,0~9세,0
경북,경주시,10~19세,0
경북,경주시,20~29세,0
경북,경주시,30~39세,0
경북,경주시,40~49세,0
경북,경주시,50~59세,0
경북,경주시,60~69세,0
경북,경주시,70~79세,0
경북,경주시,80~89세,0
경북,경주시,90~99세,0
경북,경주시,100세 이상,0
경북,구미시,0~9세,0
경북,구미시,10~19세,0
경북,구미시,20~29세,0
경북,구미시,30~39세,0
경북,구미시,40~49세,0
경북,구미시,50~59세,0
경북,구미시,60~69세,0
경북,구미시,70~79세,0
경북,구미시,80~89세,0
경북,구미시,90~99세,0
경북,구미시,100세 이상,0
경북,구미시,0~9세,0
경북,구미시,10~19세,0
경북,구미시,20~29세,11
경북,구미시,30~39세,15
경북,구미시,40~49세,17
경북,구미시,50~59세,0
경북,구미시,60~69세,0
경북,구미시,70~79세,0
경북,구미시,80~89세,0
경북,구미시,90~99세,0
경북,구미시,100세 이상,0
경북,김천시,0~9세,0
경북,김천시,10~19세,0
경북,김천시,20~29세,0
경북,김천시,30~39세,0
경북,김천시,40~49세,0
경북,김천시,50~59세,0
경북,김천시,60~69세,0
경북,김천시,70~79세,0
경북,김천시,80~89세,0
경북,김천시,90~99세,0
경북,김천시,100세 이상,0
경북,김천시,0~9세,0
경북,김천시,10~19세,0
경북,김천시,20~29세,0
경북,김천시,30~39세,0
경북,김천시,40~49세,17
경북,김천시,50~59세,10
경북,김천시,60~69세,0
경북,김천시,70~79세,0
경북,김천시,80~89세,0
경북,김천시,90~99세,0
경북,김천시,100세 이상,0
경북,안동시,0~9세,0
경북,안동시,10~19세,0
경북,안동시,20~29세,0
경북,안동시,30~39세,0
경북,안동시,40~49세,0
경북,안동시,50~59세,0
경북,안동시,60~69세,0
경북,안동시,70~79세,0
경북,안동시,80~89세,0
경북,안동시,90~99세,0
경북,안동시,100세 이상,0
경북,안동시,0~9세,0
경북,안동시,10~19세,0
경북,안동시,20~29세,0
경북,안동시,30~39세,0
경북,안동시,40~49세,0
경북,안동시,50~59세,0
경북,안동시,60~69세,0
경북,안동시,70~79세,0
경북,안동시,80~89세,0
경북,안동시,90~99세,0
경북,안동시,100세 이상,0
경북,영주시,0~9세,0
경북,영주시,10~19세,0
경북,영주시,20~29세,0
경북,영주시,30~39세,0
경북,영주시,40~49세,0
경북,영주시,50~59세,0
경북,영주시,60~69세,0
경북,영주시,70~79세,0
경북,영주시,80~89세,0
경북,영주시,90~99세,0
경북,영주시,100세 이상,0
경북,영주시,0~9세,0
경북,영주시,10~19세,0
경북,영주시,20~29세,0
경북,영주시,30~39세,0
경북,영주시,40~49세,0
경북,영주시,50~59세,0
경북,영주시,60~69세,0
경북,영주시,70~79세,0
경북,영주시,80~89세,0
경북,영주시,90~99세,0
경북,영주시,100세 이상,0
경북,영천시,0~9세,0
경북,영천시,10~19세,0
경북,영천시,20~29세,0
경북,영천시,30~39세,0
경북,영천시,40~49세,0
경북,영천시,50~59세,0
경북,영천시,60~69세,0
경북,영천시,70~79세,0
경북,영천시,80~89세,0
경북,영천시,90~99세,0
경북,영천시,100세 이상,0
경북,영천시,0~9세,0
경북,영천시,10~19세,0
경북,영천시,20~29세,0
경북,영천시,30~39세,0
경북,영천시,40~49세,18
경북,영천시,50~59세,0
경북,영천시,60~69세,0
경북,영천시,70~79세,0
경북,영천시,80~89세,0
경북,영천시,90~99세,0
경북,영천시,100세 이상,0
경북,포항남구,0~9세,34
경북,포항남구,10~19세,19
경북,포항남구,20~29세,0
경북,포항남구,30~39세,0
경북,포항남구,40~49세,0
경북,포항남구,50~59세,0
경북,포항남구,60~69세,0
경북,포항남구,70~79세,0
경북,포항남구,80~89세,0
경북,포항남구,90~99세,0
경북,포항남구,100세 이상,0
경북,포항남구,0~9세,72
경북,포항남구,10~19세,0
경북,포항남구,20~29세,0
경북,포항남구,30~39세,0
경북,포항남구,40~49세,0
경북,포항남구,50~59세,0
경북,포항남구,60~69세,0
경북,포항남구,70~79세,0
경북,포항남구,80~89세,0
경북,포항남구,90~99세,0
경북,포항남구,100세 이상,0
경북,포항북구,0~9세,0
경북,포항북구,10~19세,0
경북,포항북구,20~29세,0
경북,포항북구,30~39세,0
경북,포항북구,40~49세,0
경북,포항북구,50~59세,0
경북,포항북구,60~69세,0
경북,포항북구,70~79세,0
경북,포항북구,80~89세,0
경북,포항북구,90~99세,0
경북,포항북구,100세 이상,0
경북,포항북구,0~9세,0
경북,포항북구,10~19세,0
경북,포항북구,20~29세,0
경북,포항북구,30~39세,12
경북,포항북구,40~49세,0
경북,포항북구,50~59세,14
경북,포항북구,60~69세,0
경북,포항북구,70~79세,0
경북,포항북구,80~89세,0
경북,포항북구,90~99세,0
경북,포항북구,100세 이상,0
경북,문경시,0~9세,0
경북,문경시,10~19세,0
경북,문경시,20~29세,0
경북,문경시,30~39세,0
경북,문경시,40~49세,0
경북,문경시,50~59세,0
경북,문경시,60~69세,0
경북,문경시,70~79세,0
경북,문경시,80~89세,0
경북,문경시,90~99세,0
경북,문경시,100세 이상,0
경북,문경시,0~9세,0
경북,문경시,10~19세,0
경북,문경시,20~29세,0
경북,문경시,30~39세,0
경북,문경시,40~49세,12
경북,문경시,50~59세,0
경북,문경시,60~69세,0
경북,문경시,70~79세,0
경북,문경시,80~89세,0
경북,문경시,90~99세,0
경북,문경시,100세 이상,0
경북,상주시,0~9세,0
경북,상주시,10~19세,0
경북,상주시,20~29세,0
경북,상주시,30~39세,0
경북,상주시,40~49세,0
경북,상주시,50~59세,0
경북,상주시,60~69세,0
경북,상주시,70~79세,0
경북,상주시,80~89세,0
경북,상주시,90~99세,0
경북,상주시,100세 이상,0
경북,상주시,0~9세,0
경북,상주시,10~19세,0
경북,상주시,20~29세,0
경북,상주시,30~39세,0
경북,상주시,40~49세,0
경북,상주시,50~59세,0
경북,상주시,60~69세,0
경북,상주시,70~79세,0
경북,상주시,80~89세,0
경북,상주시,90~99세,0
경북,상주시,100세 이상,0
경북,경산시,0~9세,0
경북,경산시,10~19세,0
경북,경산시,20~29세,0
경북,경산시,30~39세,0
경북,경산시,40~49세,0
경북,경산시,50~59세,0
경북,경산시,60~69세,0
경북,경산시,70~79세,0
경북,경산시,80~89세,0
경북,경산시,90~99세,0
경북,경산시,100세 이상,0
경북,경산시,0~9세,0
경북,경산시,10~19세,0
경북,경산시,20~29세,0
경북,경산시,30~39세,14
경북,경산시,40~49세,0
경북,경산시,50~59세,0
경북,경산시,60~69세,0
경북,경산시,70~79세,0
경북,경산시,80~89세,0
경북,경산시,90~99세,0
경북,경산시,100세 이상,0
경남,거창군,0~9세,0
경남,거창군,10~19세,0
경남,거창군,20~29세,0
경남,거창군,30~39세,0
경남,거창군,40~49세,0
경남,거창군,50~59세,0
경남,거창군,60~69세,0
경남,거창군,70~79세,0
경남,거창군,80~89세,0
경남,거창군,90~99세,0
경남,거창군,100세 이상,0
경남,거창군,0~9세,0
경남,거창군,10~19세,0
경남,거창군,20~29세,0
경남,거창군,30~39세,0
경남,거창군,40~49세,12
경남,거창군,50~59세,0
경남,거창군,60~69세,0
경남,거창군,70~79세,0
경남,거창군,80~89세,0
경남,거창군,90~99세,0
경남,거창군,100세 이상,0
경남,고성군,0~9세,0
경남,고성군,10~19세,0
경남,고성군,20~29세,0
경남,고성군,30~39세,0
경남,고성군,40~49세,0
경남,고성군,50~59세,0
경남,고성군,60~69세,0
경남,고성군,70~79세,0
경남,고성군,80~89세,0
경남,고성군,90~99세,0
경남,고성군,100세 이상,0
경남,고성군,0~9세,0
경남,고성군,10~19세,0
경남,고성군,20~29세,0
경남,고성군,30~39세,0
경남,고성군,40~49세,0
경남,고성군,50~59세,0
경남,고성군,60~69세,0
경남,고성군,70~79세,0
경남,고성군,80~89세,0
경남,고성군,90~99세,0
경남,고성군,100세 이상,0
경남,남해군,0~9세,0
경남,남해군,10~19세,0
경남,남해군,20~29세,0
경남,남해군,30~39세,0
경남,남해군,40~49세,0
경남,남해군,50~59세,0
경남,남해군,60~69세,0
경남,남해군,70~79세,0
경남,남해군,80~89세,0
경남,남해군,90~99세,0
경남,남해군,100세 이상,0
경남,남해군,0~9세,0
경남,남해군,10~19세,0
경남,남해군,20~29세,0
경남,남해군,30~39세,0
경남,남해군,40~49세,0
경남,남해군,50~59세,0
경남,남해군,60~69세,0
경남,남해군,70~79세,0
경남,남해군,80~89세,0
경남,남해군,90~99세,0
경남,남해군,100세 이상,0
경남,산청군,0~9세,0
경남,산청군,10~19세,0
경남,산청군,20~29세,0
경남,산청군,30~39세,0
경남,산청군,40~49세,0
경남,산청군,50~59세,0
경남,산청군,60~69세,0
경남,산청군,70~79세,0
경남,산청군,80~89세,0
경남,산청군,90~99세,0
경남,산청군,100세 이상,0
경남,산청군,0~9세,0
경남,산청군,10~19세,0
경남,산청군,20~29세,0
경남,산청군,30~39세,0
경남,산청군,40~49세,0
경남,산청군,50~59세,0
경남,산청군,60~69세,0
경남,산청군,70~79세,0
경남,산청군,80~89세,0
경남,산청군,90~99세,0
경남,산청군,100세 이상,0
경남,의령군,0~9세,0
경남,의령군,10~19세,0
경남,의령군,20~29세,0
경남,의령군,30~39세,0
경남,의령군,40~49세,0
경남,의령군,50~59세,0
경남,의령군,60~69세,0
경남,의령군,70~79세,0
경남,의령군,80~89세,0
경남,의령군,90~99세,0
경남,의령군,100세 이상,0
경남,의령군,0~9세,0
경남,의령군,10~19세,0
경남,의령군,20~29세,0
경남,의령군,30~39세,0
경남,의령군,40~49세,0
경남,의령군,50~59세,0
경남,의령군,60~69세,0
경남,의령군,70~79세,0
경남,의령군,80~89세,0
경남,의령군,90~99세,0
경남,의령군,100세 이상,0
경남,창녕군,0~9세,0
경남,창녕군,10~19세,0
경남,창녕군,20~29세,0
경남,창녕군,30~39세,0
경남,창녕군,40~49세,0
경남,창녕군,50~59세,0
경남,창녕군,60~69세,0
경남,창녕군,70~79세,0
경남,창녕군,80~89세,0
경남,창녕군,90~99세,0
경남,창녕군,100세 이상,0
경남,창녕군,0~9세,0
경남,창녕군,10~19세,0
경남,창녕군,20~29세,0
경남,창녕군,30~39세,0
경남,창녕군,40~49세,0
경남,창녕군,50~59세,0
경남,창녕군,60~69세,0
경남,창녕군,70~79세,0
경남,창녕군,80~89세,0
경남,창녕군,90~99세,0
경남,창녕군,100세 이상,0
경남,하동군,0~9세,0
경남,하동군,10~19세,0
경남,하동군,20~29세,0
경남,하동군,30~39세,0
경남,하동군,40~49세,0
경남,하동군,50~59세,0
경남,하동군,60~69세,0
경남,하동군,70~79세,0
경남,하동군,80~89세,0
경남,하동군,90~99세,0
경남,하동군,100세 이상,0
경남,하동군,0~9세,0
경남,하동군,10~19세,0
경남,하동군,20~29세,0
경남,하동군,30~39세,0
경남,하동군,40~49세,25
경남,하동군,50~59세,17
경남,하동군,60~69세,0
경남,하동군,70~79세,0
경남,하동군,80~89세,0
경남,하동군,90~99세,0
경남,하동군,100세 이상,0
경남,함안군,0~9세,0
경남,함안군,10~19세,0
경남,함안군,20~29세,0
경남,함안군,30~39세,0
경남,함안군,40~49세,0
경남,함안군,50~59세,0
경남,함안군,60~69세,0
경남,함안군,70~79세,0
경남,함안군,80~89세,0
경남,함안군,90~99세,0
경남,함안군,100세 이상,0
경남,함안군,0~9세,0
경남,함안군,10~19세,0
경남,함안군,20~29세,0
경남,함안군,30~39세,0
경남,함안군,40~49세,0
경남,함안군,50~59세,0
경남,함안군,60~69세,0
경남,함안군,70~79세,0
경남,함안군,80~89세,0
경남,함안군,90~99세,0
경남,함안군,100세 이상,0
경남,함양군,0~9세,0
경남,함양군,10~19세,0
경남,함양군,20~29세,0
경남,함양군,30~39세,0
경남,함양군,40~49세,0
경남,함양군,50~59세,0
경남,함양군,60~69세,0
경남,함양군,70~79세,0
경남,함양군,80~89세,0
경남,함양군,90~99세,0
경남,함양군,100세 이상,0
경남,함양군,0~9세,0
경남,함양군,10~19세,0
경남,함양군,20~29세,0
경남,함양군,30~39세,0
경남,함양군,40~49세,0
경남,함양군,50~59세,0
경남,함양군,60~69세,0
경남,함양군,70~79세,0
경남,함양군,80~89세,0
경남,함양군,90~99세,0
경남,함양군,100세 이상,0
경남,합천군,0~9세,0
경남,합천군,10~19세,0
경남,합천군,20~29세,0
경남,합천군,30~39세,0
경남,합천군,40~49세,0
경남,합천군,50~59세,0
경남,합천군,60~69세,0
경남,합천군,70~79세,0
경남,합천군,80~89세,0
경남,합천군,90~99세,0
경남,합천군,100세 이상,0
경남,합천군,0~9세,0
경남,합천군,10~19세,0
경남,합천군,20~29세,0
경남,합천군,30~39세,0
경남,합천군,40~49세,0
경남,합천군,50~59세,0
경남,합천군,60~69세,0
경남,합천군,70~79세,0
경남,합천군,80~89세,0
경남,합천군,90~99세,0
경남,합천군,100세 이상,0
경남,김해시,0~9세,10
경남,김해시,10~19세,0
경남,김해시,20~29세,0
경남,김해시,30~39세,0
경남,김해시,40~49세,0
경남,김해시,50~59세,0
경남,김해시,60~69세,0
경남,김해시,70~79세,0
경남,김해시,80~89세,0
경남,김해시,90~99세,0
경남,김해시,100세 이상,0
경남,김해시,0~9세,0
경남,김해시,10~19세,0
경남,김해시,20~29세,10
경남,김해시,30~39세,49
경남,김해시,40~49세,61
경남,김해시,50~59세,32
경남,김해시,60~69세,0
경남,김해시,70~79세,0
경남,김해시,80~89세,0
경남,김해시,90~99세,0
경남,김해시,100세 이상,0
경남,사천시,0~9세,0
경남,사천시,10~19세,0
경남,사천시,20~29세,0
경남,사천시,30~39세,0
경남,사천시,40~49세,0
경남,사천시,50~59세,0
경남,사천시,60~69세,0
경남,사천시,70~79세,0
경남,사천시,80~89세,0
경남,사천시,90~99세,0
경남,사천시,100세 이상,0
경남,사천시,0~9세,0
경남,사천시,10~19세,0
경남,사천시,20~29세,0
경남,사천시,30~39세,0
경남,사천시,40~49세,0
경남,사천시,50~59세,0
경남,사천시,60~69세,0
경남,사천시,70~79세,0
경남,사천시,80~89세,0
경남,사천시,90~99세,0
경남,사천시,100세 이상,0
경남,진주시,0~9세,0
경남,진주시,10~19세,18
경남,진주시,20~29세,0
경남,진주시,30~39세,0
경남,진주시,40~49세,0
경남,진주시,50~59세,0
경남,진주시,60~69세,0
경남,진주시,70~79세,0
경남,진주시,80~89세,0
경남,진주시,90~99세,0
경남,진주시,100세 이상,0
경남,진주시,0~9세,0
경남,진주시,10~19세,13
경남,진주시,20~29세,0
경남,진주시,30~39세,19
경남,진주시,40~49세,23
경남,진주시,50~59세,13
경남,진주시,60~69세,0
경남,진주시,70~79세,0
경남,진주시,80~89세,0
경남,진주시,90~99세,0
경남,진주시,100세 이상,0
경남,창원마산회원구,0~9세,0
경남,창원마산회원구,10~19세,0
경남,창원마산회원구,20~29세,0
경남,창원마산회원구,30~39세,11
경남,창원마산회원구,40~49세,24
경남,창원마산회원구,50~59세,13
경남,창원마산회원구,60~69세,0
경남,창원마산회원구,70~79세,0
경남,창원마산회원구,80~89세,0
경남,창원마산회원구,90~99세,0
경남,창원마산회원구,100세 이상,0
경남,창원마산회원구,0~9세,0
경남,창원마산회원구,10~19세,0
경남,창원마산회원구,20~29세,18
경남,창원마산회원구,30~39세,24
경남,창원마산회원구,40~49세,44
경남,창원마산회원구,50~59세,24
경남,창원마산회원구,60~69세,0
경남,창원마산회원구,70~79세,0
경남,창원마산회원구,80~89세,0
경남,창원마산회원구,90~99세,0
경남,창원마산회원구,100세 이상,0
경남,창원마산합포구,0~9세,0
경남,창원마산합포구,10~19세,0
경남,창원마산합포구,20~29세,0
경남,창원마산합포구,30~39세,0
경남,창원마산합포구,40~49세,0
경남,창원마산합포구,50~59세,0
경남,창원마산합포구,60~69세,0
경남,창원마산합포구,70~79세,0
경남,창원마산합포구,80~89세,0
경남,창원마산합포구,90~99세,0
경남,창원마산합포구,100세 이상,0
경남,창원마산합포구,0~9세,0
경남,창원마산합포구,10~19세,0
경남,창원마산합포구,20~29세,0
경남,창원마산합포구,30~39세,0
경남,창원마산합포구,40~49세,0
경남,창원마산합포구,50~59세,0
경남,창원마산합포구,60~69세,0
경남,창원마산합포구,70~79세,0
경남,창원마산합포구,80~89세,0
경남,창원마산합포구,90~99세,0
경남,창원마산합포구,100세 이상,0
경남,창원진해구,0~9세,0
경남,창원진해구,10~19세,0
경남,창원진해구,20~29세,0
경남,창원진해구,30~39세,0
경남,창원진해구,40~49세,0
경남,창원진해구,50~59세,0
경남,창원진해구,60~69세,0
경남,창원진해구,70~79세,0
경남,창원진해구,80~89세,0
경남,창원진해구,90~99세,0
경남,창원진해구,100세 이상,0
경남,창원진해구,0~9세,0
경남,창원진해구,10~19세,0
경남,창원진해구,20~29세,0
경남,창원진해구,30~39세,0
경남,창원진해구,40~49세,0
경남,창원진해구,50~59세,0
경남,창원진해구,60~69세,0
경남,창원진해구,70~79세,0
경남,창원진해구,80~89세,0
경남,창원진해구,90~99세,0
경남,창원진해구,100세 이상,0
경남,창원의창구,0~9세,0
경남,창원의창구,10~19세,0
경남,창원의창구,20~29세,0
경남,창원의창구,30~39세,0
경남,창원의창구,40~49세,0
경남,창원의창구,50~59세,0
경남,창원의창구,60~69세,0
경남,창원의창구,70~79세,0
경남,창원의창구,80~89세,0
경남,창원의창구,90~99세,0
경남,창원의창구,100세 이상,0
경남,창원의창구,0~9세,0
경남,창원의창구,10~19세,0
경남,창원의창구,20~29세,13
경남,창원의창구,30~39세,18
경남,창원의창구,40~49세,23
경남,창원의창구,50~59세,0
경남,창원의창구,60~69세,0
경남,창원의창구,70~79세,0
경남,창원의창구,80~89세,0
경남,창원의창구,90~99세,0
경남,창원의창구,100세 이상,0
경남,창원성산구,0~9세,0
경남,창원성산구,10~19세,0
경남,창원성산구,20~29세,0
경남,창원성산구,30~39세,0
경남,창원성산구,40~49세,0
경남,창원성산구,50~59세,0
경남,창원성산구,60~69세,0
경남,창원성산구,70~79세,0
경남,창원성산구,80~89세,0
경남,창원성산구,90~99세,0
경남,창원성산구,100세 이상,0
경남,창원성산구,0~9세,0
경남,창원성산구,10~19세,0
경남,창원성산구,20~29세,0
경남,창원성산구,30~39세,14
경남,창원성산구,40~49세,14
경남,창원성산구,50~59세,0
경남,창원성산구,60~69세,0
경남,창원성산구,70~79세,0
경남,창원성산구,80~89세,0
경남,창원성산구,90~99세,0
경남,창원성산구,100세 이상,0
경남,통영시,0~9세,0
경남,통영시,10~19세,0
경남,통영시,20~29세,0
경남,통영시,30~39세,0
경남,통영시,40~49세,0
경남,통영시,50~59세,0
경남,통영시,60~69세,0
경남,통영시,70~79세,0
경남,통영시,80~89세,0
경남,통영시,90~99세,0
경남,통영시,100세 이상,0
경남,통영시,0~9세,0
경남,통영시,10~19세,0
경남,통영시,20~29세,0
경남,통영시,30~39세,0
경남,통영시,40~49세,18
경남,통영시,50~59세,0
경남,통영시,60~69세,0
경남,통영시,70~79세,0
경남,통영시,80~89세,0
경남,통영시,90~99세,0
경남,통영시,100세 이상,0
경남,밀양시,0~9세,0
경남,밀양시,10~19세,0
경남,밀양시,20~29세,0
경남,밀양시,30~39세,0
경남,밀양시,40~49세,0
경남,밀양시,50~59세,0
경남,밀양시,60~69세,0
경남,밀양시,70~79세,0
경남,밀양시,80~89세,0
경남,밀양시,90~99세,0
경남,밀양시,100세 이상,0
경남,밀양시,0~9세,0
경남,밀양시,10~19세,0
경남,밀양시,20~29세,0
경남,밀양시,30~39세,0
경남,밀양시,40~49세,0
경남,밀양시,50~59세,0
경남,밀양시,60~69세,0
경남,밀양시,70~79세,0
경남,밀양시,80~89세,0
경남,밀양시,90~99세,0
경남,밀양시,100세 이상,0
경남,거제시,0~9세,0
경남,거제시,10~19세,10
경남,거제시,20~29세,0
경남,거제시,30~39세,0
경남,거제시,40~49세,0
경남,거제시,50~59세,0
경남,거제시,60~69세,0
경남,거제시,70~79세,0
경남,거제시,80~89세,0
경남,거제시,90~99세,0
경남,거제시,100세 이상,0
경남,거제시,0~9세,0
경남,거제시,10~19세,0
경남,거제시,20~29세,0
경남,거제시,30~39세,0
경남,거제시,40~49세,0
경남,거제시,50~59세,0
경남,거제시,60~69세,0
경남,거제시,70~79세,0
경남,거제시,80~89세,0
경남,거제시,90~99세,0
경남,거제시,100세 이상,0
경남,양산시,0~9세,0
경남,양산시,10~19세,0
경남,양산시,20~29세,0
경남,양산시,30~39세,11
경남,양산시,40~49세,0
경남,양산시,50~59세,0
경남,양산시,60~69세,10
경남,양산시,70~79세,0
경남,양산시,80~89세,0
경남,양산시,90~99세,0
경남,양산시,100세 이상,0
경남,양산시,0~9세,0
경남,양산시,10~19세,0
경남,양산시,20~29세,0
경남,양산시,30~39세,0
경남,양산시,40~49세,17
경남,양산시,50~59세,13
경남,양산시,60~69세,15
경남,양산시,70~79세,0
경남,양산시,80~89세,0
경남,양산시,90~99세,0
경남,양산시,100세 이상,0
제주,서귀포시,0~9세,0
제주,서귀포시,10~19세,0
제주,서귀포시,20~29세,0
제주,서귀포시,30~39세,0
제주,서귀포시,40~49세,0
제주,서귀포시,50~59세,0
제주,서귀포시,60~69세,0
제주,서귀포시,70~79세,0
제주,서귀포시,80~89세,0
제주,서귀포시,90~99세,0
제주,서귀포시,100세 이상,0
제주,서귀포시,0~9세,0
제주,서귀포시,10~19세,0
제주,서귀포시,20~29세,0
제주,서귀포시,30~39세,0
제주,서귀포시,40~49세,23
제주,서귀포시,50~59세,22
제주,서귀포시,60~69세,0
제주,서귀포시,70~79세,0
제주,서귀포시,80~89세,0
제주,서귀포시,90~99세,0
제주,서귀포시,100세 이상,0
제주,제주시,0~9세,18
제주,제주시,10~19세,16
제주,제주시,20~29세,0
제주,제주시,30~39세,0
제주,제주시,40~49세,0
제주,제주시,50~59세,0
제주,제주시,60~69세,0
제주,제주시,70~79세,0
제주,제주시,80~89세,0
제주,제주시,90~99세,0
제주,제주시,100세 이상,0
제주,제주시,0~9세,0
제주,제주시,10~19세,0
제주,제주시,20~29세,0
제주,제주시,30~39세,19
제주,제주시,40~49세,33
제주,제주시,50~59세,22
제주,제주시,60~69세,0
제주,제주시,70~79세,0
제주,제주시,80~89세,0
제주,제주시,90~99세,0
제주,제주시,100세 이상,0
세종,세종시,0~9세,11
세종,세종시,10~19세,13
세종,세종시,20~29세,0
세종,세종시,30~39세,0
세종,세종시,40~49세,0
세종,세종시,50~59세,0
세종,세종시,60~69세,0
세종,세종시,70~79세,0
세종,세종시,80~89세,0
세종,세종시,90~99세,0
세종,세종시,100세 이상,0
세종,세종시,0~9세,0
세종,세종시,10~19세,0
세종,세종시,20~29세,0
세종,세종시,30~39세,18
세종,세종시,40~49세,20
세종,세종시,50~59세,0
세종,세종시,60~69세,0
세종,세종시,70~79세,0
세종,세종시,80~89세,0
세종,세종시,90~99세,0
세종,세종시,100세 이상,0
